,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name
1270,840476152,ARAPAHOE CREDIT UNION,,7201 S BROADWAY,LITTLETON,CO,80122-8014,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,7,1,0,12,144230791.0,6390211.0,6390211.0,,
1271,840485197,AVENTA CREDIT UNION,,2735 DUBLIN BLVD,COLORADO SPGS,CO,80918-1360,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,8,1,0,12,193672835.0,11998587.0,11998587.0,,147 AVENTA CREDIT UNION
1272,840500890,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,% BOUL,5505 ARAPAHOE AVE,BOULDER,CO,80303-1334,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,9,1,0,12,1134091474.0,56780000.0,56780000.0,,181 PREMIER MEMBERS CREDIT UNION
1273,840509784,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,% KENNETH SCHERER MANAGER,205 E 3RD ST,SALIDA,CO,81201-2614,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,8,6,1,0,12,26446476.0,1197117.0,1180413.0,,191 MOUNTAIN RIVER CREDIT UNION
1274,840512485,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,,1102 S CASCADE AVE,MONTROSE,CO,81401-4925,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,8,6,1,0,12,34587985.0,1526066.0,1526066.0,,176 SAN JUAN MOUNTAINS CREDIT UNION
1275,840512667,COMMUNITY CHOICE CREDIT UNION,,6921 E 72ND AVE,COMMERCE CITY,CO,80022-2105,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,6,1,0,12,61286168.0,3174434.0,3174434.0,,240 COMMUNITY CHOICE CREDIT UNION
1276,840519638,PEOPLES CREDIT UNION,,125 MAIN ST,SPRINGFIELD,CO,81073-1119,1948,14,9,1000,196808,2,0,904921000,5,1,201912.0,9,6,1,0,12,52120548.0,2722432.0,2722432.0,,
1277,840523624,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,,2901 S 27TH AVE,GREELEY,CO,80631-8531,1948,14,9,1000,196808,2,0,904921000,5,1,201912.0,9,6,1,0,12,63679866.0,2716132.0,2716132.0,,28 NORTHERN COLORADO CREDIT UNION
1278,840526937,WELD COMMUNITY CREDIT UNION,,2555 47TH AVE,GREELEY,CO,80634-3722,1948,14,9,1000,196808,2,0,904921000,5,1,201912.0,9,6,1,0,12,79575148.0,3459390.0,3459390.0,,
1279,840528869,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,,910 MAIN STREET,ALAMOSA,CO,81101-2462,1948,14,9,1000,196808,2,0,904921000,5,1,201912.0,7,4,1,0,12,5216510.0,361186.0,361186.0,,183 VALLEY EDUCATORS CREDIT UNION
1280,840660269,COLORADO CREDIT UNION,,8331 S CONTINENTAL DIVIDE RD,LITTLETON,CO,80127-4231,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,8,1,0,12,197069440.0,13453263.0,12004527.0,,264 COLORADO CREDIT UNION
1281,840685552,ONE THIRTEEN CREDIT UNION,,3505 N CHESTNUT ST,COLORADO SPGS,CO,80907-4101,1948,14,9,1000,196808,2,0,904921000,5,1,201912.0,7,5,1,0,12,8410560.0,513872.0,513872.0,,
1282,840724538,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,,1345 SPRUCE ST,BOULDER,CO,80302-4807,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,6,4,1,0,12,2959254.0,227771.0,227771.0,,225 SHAMBHALA CREDIT UNION
1283,840808889,RED ROCKS CREDIT UNION,,8195 SOUTHPARK LN,LITTLETON,CO,80120-4520,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,8,1,0,12,307456570.0,15814980.0,15809042.0,,
1284,840818111,OPTIONS CREDIT UNION,% SHERRY ESPINOZA,5935 S ZANG ST UNIT 4,LITTLETON,CO,80127-4644,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,7,4,1,0,12,5414595.0,411609.0,411609.0,,
1285,540634598,AB & W CREDIT UNION INC,% TRANSIT EMPLOYEES,6201 RICHMOND HWY,ALEXANDRIA,VA,22303-2437,0,14,3,1000,201407,2,0,251279921,1,1,201912.0,8,6,1,0,12,27601127.0,1877119.0,1877119.0,,
1286,541040653,ENTRUST FINANCIAL CREDIT UNION,,PO BOX 5551,MARTINSVILLE,VA,24115-5551,0,14,0,1000,0,0,0,0,0,1,201812.0,9,6,1,0,6,,,,,
1287,550359293,ALPHA XI DELTA CORP GAMMA BETA CHAP,% COSTANZO,499 WHEELING AVE LN,DALLAS,WV,26036-3102,0,14,3,1000,195211,2,0,36000000,1,1,201812.0,4,4,1,0,12,495696.0,202439.0,202439.0,,
1288,560172675,STATE CHARTERED CREDIT UNIONS IN,% JAKE ROBINSON,1 ACADEMY ST,CANTON,NC,28716-4402,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,8,1,0,12,287326267.0,16472861.0,16472861.0,,CHAMPION CREDIT UNION
1289,560432082,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,% SUMMIT CREDIT UNION,8210 W MARKET ST,GREENSBORO,NC,27409-9679,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,8,1,0,12,263553732.0,18433137.0,18433137.0,,
1290,560475645,STATE CHARTERED CREDIT UNIONS INC,,119 N SALISBURY ST,RALEIGH,NC,27603-1739,2032,14,9,1000,196908,2,0,922921279,5,1,201906.0,0,0,2,0,6,0.0,0.0,0.0,,STATE EMPLOYEES CREDIT UNION
1291,560558528,STATE CHARTERED CREDIT UNION IN NORTH CAROLINA,,4100 MENDENHALL OAKS PARKWAY SUITE,HIGH POINT,NC,27265-8074,2032,14,9,1000,196908,2,0,0,1,1,201712.0,8,6,1,0,12,32318406.0,1985712.0,1985712.0,,FIRST LEGACY COMMUNITY CREDIT UNION
1292,560580539,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,151 PATTON AVENUE,ASHEVILLE,NC,28801-2638,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,7,4,1,0,12,6932519.0,290360.0,290360.0,,ARCADE CREDIT UNION
1293,560602721,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,3601 MULBERRY CHURCH RD,CHARLOTTE,NC,28208-3507,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,7,1,0,12,106297179.0,7707216.0,7707216.0,,NOVA CREDIT UNION
1294,560634448,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,% CHARLES A LOWE,4301 YANCEY ROAD PO BOX 12400,CHARLOTTE,NC,28217-0000,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,8,6,1,0,12,29683912.0,1460905.0,1460905.0,,BLUE FLAME CREDIT UNION
1295,560664030,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,201 E ASH ST,GOLDSBORO,NC,27530-3730,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,8,6,1,0,12,28902487.0,1668919.0,1668919.0,,FIRST CAROLINA PEOPLES CREDIT UNION
1296,560679188,GREENSBORO CREDIT UNION,,3701 WEST WENDOVER AVENUE,GREENSBORO,NC,27495-0001,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,8,5,1,0,12,20778606.0,635377.0,635377.0,,
1297,560709417,WEYCO COMMUNITY CREDIT UNION,% ELI H ROBERSON IV,PO BOX 69,PLYMOUTH,NC,27962-0069,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,6,1,0,12,71499104.0,2731274.0,2731274.0,,
1298,560713351,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,% GENICE DECORTE,1200 N ELM ST,GREENSBORO,NC,27401-1004,2032,14,9,1000,196908,2,0,922279000,5,1,201912.0,8,6,1,0,12,37037994.0,1901133.0,1901133.0,,HEALTHSHARE CREDIT UNION
1299,560769519,CHARLOTTE FIRE DEPARTMENT CREDIT,% DEBORAH TROTTER MGR,2121 COMMONWEALTH AVE,CHARLOTTE,NC,28205-5100,0,14,3,1000,201703,2,0,922921279,5,1,201912.0,8,6,1,0,12,48231097.0,2227951.0,2227951.0,W61,
1300,560895888,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,901 N QUEEN ST,KINSTON,NC,28501-3943,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,8,5,1,0,12,11624191.0,901370.0,863244.0,,GREATER KINSTON CREDIT UNION
1301,561139784,STATE CHARTERED CREDIT UNION IN NORTH CAROLINA,,PO BOX 910,PISGAH FOREST,NC,28768-0910,2032,14,9,1000,196908,2,0,922279000,5,1,201912.0,9,6,1,0,12,60385067.0,2796017.0,2796017.0,,ECUSTA CREDIT UNION
1302,561256441,STATE CHARTERED CREDIT UNION IN NORTH CAROLINA,% BARBARA ISAACS,PO BOX 881,RURAL HALL,NC,27045-0881,2032,14,9,1000,196908,2,0,922279000,5,1,201912.0,8,5,1,0,12,10740881.0,693397.0,693397.0,,TCP CREDIT UNION
1303,561295697,VIZO FINANCIAL CORPORATE CREDIT UNION,,1201 FULLING MILL RD,MIDDLETOWN,PA,17057-3111,2032,14,9,1000,196908,2,0,922279000,5,1,201812.0,9,9,1,0,12,3607137172.0,441668781.0,92590786.0,,
1304,561382971,SELF HELP CREDIT UNION,% MARTIN EAKES,301 W MAIN ST,DURHAM,NC,27701-3215,2032,14,9,1000,196908,2,0,922279000,5,1,201812.0,9,9,1,0,12,1011155892.0,51060936.0,51060936.0,,
1305,561515386,CS CREDIT UNION,,6519 COMM SCOPE RD,CATAWBA,NC,28609-8104,2032,14,9,1000,196908,2,0,922279000,5,1,201912.0,8,6,1,0,12,29771520.0,1911319.0,1417319.0,,
1306,562180770,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,100 W MORGAN ST,DURHAM,NC,27701-3315,2032,14,9,1000,196908,0,0,922279921,1,1,201812.0,9,8,1,0,12,339723304.0,24899231.0,24899231.0,,LATINO COMMUNITY CREDIT UNION
1307,566043259,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,% ROBERT C DONLEY,PO BOX 5297,WINSTON SALEM,NC,27113-5297,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,8,1,0,12,326531018.0,17633553.0,16580352.0,,MEMBERS CREDIT UNION
1308,566045330,STATE CHARTERED CREDIT UNION IN NORTH CAROLINA,,PO BOX 1440,WAYNESVILLE,NC,28786-1440,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,6,1,0,12,82717800.0,2977724.0,2977724.0,,WNC COMMUNITY CREDIT UNION
1309,566047303,STATE CHARTERED CREDIT UNION IN NORTH CAROLINA,,1720 BARLOW RD,TARBORO,NC,27886-4712,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,6,1,0,12,63189111.0,3109404.0,3109404.0,,TELCO CREDIT UNION
1310,566047874,TELCO COMMUNITY CREDIT UNION,,712 NEW LEICESTER HWY,ASHEVILLE,NC,28806-1048,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,9,8,1,0,12,198671400.0,13019185.0,13019185.0,,
1311,566048494,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,3530 ADVANTAGE WAY,WINSTON SALEM,NC,27103-5515,2032,14,9,1000,196908,2,0,922921279,5,1,201812.0,9,8,0,0,12,355223530.0,20423699.0,20423699.0,,PIEDMONT ADVANTAGE CREDIT UNION
1312,566050017,EMERGENCY RESPONDERS CREDIT UNION,,1777 LINK RD,WINSTON SALEM,NC,27103-4625,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,8,6,1,0,12,24353274.0,1287610.0,1287610.0,,
1313,566054784,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,% PATTY IDOL,PO BOX 390,WAYNESVILLE,NC,28786-0390,2032,14,9,1000,196908,2,0,922279921,5,1,201912.0,9,8,1,0,12,223408099.0,12157101.0,12157101.0,,AMY WOODY
1314,566056192,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,544 RAMSEY ST,FAYETTEVILLE,NC,28301-4912,2032,14,9,1000,196908,2,0,922921279,5,1,201812.0,7,5,1,0,12,8198875.0,577616.0,577616.0,,FAYETTEVILLE POSTAL CREDIT UNION
1315,566062100,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,4314 MAIL SERVICE CTR,RALEIGH,NC,27699-4300,2032,14,6,1000,196908,2,0,922279921,1,1,,9,9,14,0,12,,,,,
1316,566064830,STATE CHARTERED CREDIT UNION IN NORTH CAROLINA,,1007 S ROXBORO ST,DURHAM,NC,27707-1833,2032,14,9,1000,196908,2,0,922921279,5,1,201812.0,4,1,2,0,12,162074.0,3531.0,3531.0,,MT VERNON BAPTIST CHURCH CREDIT UNI
1317,566077585,MCDOWELL CORNERSTONE CREDIT UNION,% AMY JOHNSON,PO BOX 519,MARION,NC,28752-0519,2032,14,9,1000,196908,2,0,922921279,5,1,201912.0,8,6,1,0,12,27050167.0,1052127.0,1052127.0,,MCDOWELL CORNERSTONE CREDIT UNION
1318,566090279,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,1530NC HWY 306 S,AURORA,NC,27806-0000,2032,14,9,1000,196908,2,0,922921279,5,1,201712.0,6,4,1,0,12,2422458.0,167001.0,167001.0,,TEXAS GULF CAROLINA EMPLOYEES C U
1319,570145280,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,,PO BOX 985,COLUMBIA,SC,29202-0985,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,8,6,1,0,12,34113621.0,1067190.0,1067190.0,,COLUMBIA POST OFFICE CREDIT UNION
1320,570350988,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,,1379 N FRASER ST,GEORGETOWN,SC,29440-2825,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,9,7,1,0,12,112937228.0,9314227.0,9314227.0,,GEORGETOWN KRAFT CREDIT UNION
1321,570379898,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,% MELYNDA CIOCHETTI,612 REMBERT C DENNIS BLVD,MONCKS CORNER,SC,29461-3104,1953,14,9,1000,196809,2,0,904922921,5,1,201812.0,9,6,1,0,12,53426590.0,2818741.0,2818741.0,,SANTEE COOPER CREDIT UNION
1322,570421351,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,,719 HIGHWAY 1 S,LUGOFF,SC,29078-9175,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,9,7,1,0,12,135073348.0,7108620.0,7108620.0,,MID CAROLINA CREDIT UNION
1323,570422259,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,,145 W BROAD ST,SPARTANBURG,SC,29306-3210,1953,14,9,1000,196809,2,0,904922921,5,1,201812.0,7,4,1,0,12,6313178.0,282619.0,282619.0,,SPARTANBURG CITY EMPLOYEES CU
1324,570476104,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,,1205 W COLONIAL LIFE BLVD,COLUMBIA,SC,29210-7671,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,9,7,1,0,12,71647443.0,5823808.0,5823808.0,,PALMETTO HEALTH CREDIT UNIONS
1325,570694092,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,,21 N MAIN ST,SUMTER,SC,29150-4945,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,6,4,1,0,12,2465057.0,109288.0,109288.0,,SUMTER CITY CREDIT UNION
1326,576020340,SPC CREDIT UNION,,PO BOX 1355,HARTSVILLE,SC,29551-1355,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,9,8,1,0,12,164592799.0,11666247.0,11666247.0,,
1327,576023757,NUCOR EMPLOYEES CREDIT UNION,,PO BOX 6469,FLORENCE,SC,29502-6469,1953,14,9,1000,196809,2,0,904922921,5,1,201912.0,8,6,1,0,12,42355937.0,2515777.0,2515777.0,,
1328,576037334,CREDIT UNIONS CHARTERED IN THE STATE OF SOUTH CAROLINA,% COMMISSIONER OF BANKING,1204 BROAD ST,CAMDEN,SC,29020-3504,1953,14,6,1000,196809,2,0,904922921,5,1,,9,8,3,0,12,,,,,GROUP RETURN
1329,581679069,STATE CHARTERED CREDIT UNIONS IN NORTH CAROLINA,,PO BOX 1307,STATESVILLE,NC,28687-1307,2032,14,9,1000,196908,2,0,922279000,5,1,201912.0,6,4,1,0,12,4088797.0,208290.0,208290.0,,PIEDMONT CREDIT UNION
1330,610245487,EXPREE CREDIT UNION,,100 MOORE DR,FRANKFORT,KY,40601-8295,0,14,3,1000,198510,2,0,251000000,1,1,201812.0,9,7,1,0,12,75805923.0,5051732.0,5051732.0,,
1331,610264070,LOUISVILLE FEDERAL CREDIT UNION,,PO BOX 33303,LOUISVILLE,KY,40232-3303,0,14,3,1000,195503,2,0,921000000,1,1,201912.0,8,6,1,0,12,32276890.0,1241466.0,1241466.0,,
1332,610264130,LOUISVILLE GAS & ELECTRIC CO CREDIT UNION,,PO BOX 32040,LOUISVILLE,KY,40232-2040,0,14,3,1000,194411,2,0,251000000,1,1,201912.0,8,6,1,0,12,40637301.0,1695483.0,1695483.0,,
1333,610446477,LEXINGTON POSTAL COMMUNITY CREDIT UNION,% SHARON STAFFORD,PO BOX 11001,LEXINGTON,KY,40512-1001,0,14,3,1000,193409,2,0,263922921,5,1,201912.0,8,6,1,0,12,21887779.0,1084305.0,1084305.0,,
1334,610531597,BROWN FORMAN EMPLOYEES CREDIT UNION,,850 DIXIE HWY,LOUISVILLE,KY,40210-1038,0,14,3,1000,198508,0,0,921000000,6,1,201912.0,8,5,1,0,12,11634577.0,687454.0,687454.0,,
1335,610599249,METRO EMPLOYEES CREDIT UNION,,1306 VERSAILLES RD STE 140,LEXINGTON,KY,40504-1795,0,14,1,1000,194410,2,0,251000000,1,1,201912.0,8,6,1,0,12,33029086.0,2180517.0,2180517.0,,
1336,610606766,BEACON CREDIT UNION,,7910 NATIONAL TPKE,LOUISVILLE,KY,40214-4904,0,14,3,1000,194808,2,0,263922921,1,1,201912.0,9,6,1,0,12,64221984.0,3933841.0,3933841.0,,
1337,610647852,RURAL COOPERATIVES CREDIT UNION INC,,PO BOX 32170,LOUISVILLE,KY,40232-2170,0,14,3,1000,196502,2,0,921922000,1,1,201912.0,8,6,1,0,12,35801850.0,1601386.0,1601386.0,,
1338,610648221,WHITESVILLE COMMUNITY CREDIT UNION,% KIM GREER,PO BOX 83,WHITESVILLE,KY,42378-0083,0,14,3,1000,196302,2,0,922921279,1,1,201912.0,8,5,1,0,12,27093447.0,850102.0,850102.0,,
1339,610654642,PARK COMMUNITY CREDIT UNION INC,,2515 BLANKENBAKER PKWY,LOUISVILLE,KY,40299-2465,0,14,3,1000,201410,2,0,0,1,1,201812.0,9,9,1,0,12,907640054.0,50419865.0,50419865.0,W61,
1340,610671028,COMMONWEALTH CREDIT UNION,,417 HIGH ST,FRANKFORT,KY,40601-2112,0,14,3,1000,195801,2,0,922921000,1,1,201812.0,9,9,1,0,12,1262159235.0,71647618.0,71647618.0,,
1341,610925915,C & O UNITED CREDIT UNION,,6720 DIXIE HWY,FLORENCE,KY,41042-2108,0,14,3,1000,193602,2,0,921279000,1,1,201912.0,8,5,1,0,12,17263469.0,754622.0,754622.0,,
1342,616024972,ASHLAND CREDIT UNION,,1300 CENTRAL AVE,ASHLAND,KY,41101-7550,0,14,3,1000,194502,2,0,251000000,3,1,201812.0,9,8,1,0,12,252307411.0,12289911.0,12289911.0,,
1343,616026508,GREATER KENTUCKY CREDIT UNION INC,% KEITH GILL,1001 RED MILE RD,LEXINGTON,KY,40504-2650,0,14,3,1000,195905,2,0,922000000,1,1,201912.0,9,7,1,0,12,87753023.0,5249228.0,5249228.0,,
1344,616027588,KEMBA LOUISVILLE CREDIT UNION,,4017 POPLAR LEVEL RD,LOUISVILLE,KY,40213-1523,0,14,3,1000,194412,2,0,263264922,1,1,201912.0,9,6,1,0,12,52907859.0,2436757.0,2436757.0,,
1345,616029190,MEMBERS CHOICE CREDIT UNION,,PO BOX 1468,ASHLAND,KY,41105-1468,0,14,3,1000,193409,2,0,922921000,1,1,201812.0,9,8,1,0,12,208550678.0,15890029.0,11359681.0,,
1346,616034178,SERVICE ONE CREDIT UNION INC,% STEPHEN CARRICO,PO BOX 51770,BOWLING GREEN,KY,42102-6770,0,14,3,1000,196304,2,0,922000000,1,1,201812.0,9,8,1,0,12,160954947.0,20504677.0,9393677.0,,
1347,846000457,CREDIT UNIONS CHARTERED IN COLORADO,% CHRIS MYKLEBUST,1560 BROADWAY STE 950,DENVER,CO,80202-6000,1948,14,6,1000,193606,2,0,904921000,1,1,,9,9,3,0,12,,,,,
1348,846023137,CANVAS CREDIT UNION,,9990 PARK MEADOWS DR,LONE TREE,CO,80124-6739,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,9,1,0,12,2432585159.0,348312528.0,148664861.0,,
1349,846030822,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,% STEVE KELLY,6980 S HOLLY CIR,CENTENNIAL,CO,80112-1018,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,6,1,0,12,73190093.0,3135653.0,3135649.0,,74 METRUM COMMUNITY CREDIT UNION
1350,846031137,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,,PO BOX 876,LAMAR,CO,81052-0876,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,8,6,1,0,12,25752631.0,1510152.0,1510152.0,,180 FELLOWSHIP CREDIT UNION
1351,846031895,HORIZONS NORTH CREDIT UNION,,13559 HURON ST,DENVER,CO,80234-1177,1948,14,9,1000,196808,2,0,904921000,5,1,201812.0,9,6,1,0,12,86325636.0,4715134.0,4233434.0,,
1352,850102571,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,601 TIJERAS NW,ALBUQUERQUE,NM,87102-3198,2397,14,9,1000,197301,2,0,921279000,5,1,201812.0,9,8,1,0,12,543612312.0,35448974.0,35448974.0,,FIRST FINANCIAL CREDIT UNION
1353,850116621,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,301 RIO BRAVO BLVD SE,ALBUQUERQUE,NM,87105-7402,2397,14,9,1000,196902,2,0,279000000,1,1,201912.0,9,8,1,0,12,344828173.0,25222611.0,24886521.0,,RIO GRANDE CREDIT UNION
1354,850121717,ZIA CREDIT UNION,% DAVID WOODRUFF,PO BOX 490,LOS ALAMOS,NM,87544-0490,0,14,3,1000,201902,2,0,922000000,1,1,201912.0,9,7,1,0,12,148460894.0,8973905.0,8777423.0,W61,
1355,850123266,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,PO BOX 406,ARTESIA,NM,88211-0406,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,9,7,1,0,12,113074942.0,5321926.0,4975726.0,,ARTESIA SCHOOL EMPLOYEES
1356,850124035,DEL NORTE CREDIT UNION,,3286 CERRILLOS RD,SANTA FE,NM,87507-2925,2397,14,9,1000,197301,2,0,279000000,1,1,201812.0,9,8,1,0,12,636677444.0,30055263.0,29620804.0,,
1357,850133271,CREDIT UNIONS IN THE STATE OF NEW MEXICO,% VALARIE THOMAS,1401 N LEA AVE,ROSWELL,NM,88201-5038,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,8,5,1,0,12,28308763.0,912730.0,912730.0,,CHAVES COUNTY SCHOOL EMPLOYEES
1358,850153938,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,2019 GALISTEO STREET SUITE K1,SANTA FE,NM,87505-2143,2397,14,9,1000,196703,2,0,922000000,1,1,201812.0,9,8,1,0,12,166953583.0,13022038.0,12975633.0,,GUADALUPE CREDIT UNION
1359,850154588,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,2101 E 20TH ST,FARMINGTON,NM,87401-8901,2397,14,9,1000,196703,2,0,922000000,1,1,201812.0,9,7,1,0,12,131766053.0,6236820.0,6236820.0,,ANIMAS CREDIT UNION
1360,850157089,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,321 S MAIN AVE,AZTEC,NM,87410-2124,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,8,5,1,0,12,15809723.0,896921.0,788153.0,,HIGH DESERT COMMUNITY CREDIT UNION
1361,850161080,CREDIT UNIONS IN THE STATE OF NEW MEXICO,% JUDY CARRASCO,1105 W PIERCE ST,CARLSBAD,NM,88220-4014,2397,14,9,1000,197301,2,0,921279000,5,1,201812.0,8,6,1,0,12,46605632.0,2578944.0,2562690.0,,FINANCIAL SECURITY CU
1362,850161632,QUESTA CREDIT UNION,% QUESTA CREDIT UNION,PO BOX 500,QUESTA,NM,87556-0500,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,8,5,1,0,12,10766089.0,692652.0,687637.0,,
1363,850204263,JEMEZ VALLEY CREDIT UNION,,PO BOX 120,JEMEZ SPRINGS,NM,87025-0120,2397,14,9,1000,197301,2,0,921279000,5,1,201812.0,8,6,1,0,12,24049859.0,1238842.0,1238842.0,,
1364,856009262,CREDIT UNIONS IN THE STATE OF NEW MEXICO,% JEANIE COPPEDGE,PO BOX 1494,DEMING,NM,88031-1494,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,7,4,1,0,12,5473890.0,291464.0,291464.0,,DEMING SCHOOL EMPLOYEES CU
1365,856009975,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,1900 DIAMOND DRIVE,LOS ALAMOS,NM,87544-2263,2397,14,9,1000,197301,2,0,263922921,1,1,201912.0,8,5,1,0,12,19760201.0,864588.0,864588.0,,LOS ALAMOS SCHOOLS CREDIT UNION
1366,856010427,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,PO BOX 1743,ALAMOGORDO,NM,88311-1743,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,9,6,1,0,12,50466084.0,4266067.0,4049274.0,,LOCO CREDIT UNION
1367,856010733,CREDIT UNIONS IN THE STATE OF NEW MEXICO,,813 ST MICHAELS DRIVE,SANTA FE,NM,87505-7607,2397,14,9,1000,197301,2,0,921279000,5,1,201812.0,9,8,1,0,12,569598930.0,31268148.0,31268148.0,,STATE EMPLOYEES CU
1368,856011990,CREDIT UNIONS IN THE STATE OF NEW MEXICO,% TERESA DURAN,PO BOX 149,CHACON,NM,87713-0149,2397,14,9,1000,197301,2,0,921279000,5,1,201912.0,6,4,1,0,12,4443282.0,264924.0,264924.0,,RINCONES PRESBYTERIAN CREDIT UNION
1369,860098341,CREDIT UNIONS IN THE STATE OF ARIZONA,% VERNON BABILON,2500 E 22ND ST,TUCSON,AZ,85713-2002,2111,14,9,1000,197010,2,0,921922000,5,1,201812.0,9,7,1,0,12,149380448.0,7830744.0,7616287.0,,130 TUCSON OLD PUEBLO CREDIT UNION
1370,860098350,ARIZONA CENTRAL CREDIT UNION,% TODD PEARSON PRES CEO,2020 N CENTRAL AVE STE 1200,PHOENIX,AZ,85004-4553,2111,14,9,1000,197010,2,0,921000000,5,1,201912.0,9,9,1,0,12,525110049.0,57675556.0,38794390.0,,4 ARIZONA CENTRAL CREDIT UNION
1371,860100904,FIRST CREDIT UNION,% JAY CURTIS PRES CEO,25 S ARIZONA PL STE 111,CHANDLER,AZ,85225-5537,2111,14,9,1000,197010,0,0,921922000,5,1,201812.0,9,8,1,0,12,460320720.0,26620924.0,25712379.0,,
